ID,f_name,Year,recordcount,HY,CJId,HaD,gltype,glname,latitude,longitude
11662223,湖南省三立集团股份有限公司,2017,6,采矿业,4841,0,0,,28.594160,109.502900
510923,南京台兴汽车零部件制造有限公司,2017,5,汽车制造业,59037,0,0,,31.689128,119.042767
13537,江苏狼山钢绳股份有限公司,2018,6,金属制品业,0,0,0,,32.077112,120.777229
122401,辽阳裕丰化工有限公司,2016,2,化学原料和化学制品制造业,0,0,0,,41.224468,123.044270
3451034,内乡县殡仪馆,,0,遗体火化,0,0,0,,33.199208,112.059660
208200,扬州新鑫新能源科技有限公司,2015,3,燃气及类似能源家用器具制造,48139,1,0,,32.614578,119.254242
565972,兰州兰石集团有限公司,2018,4,石油和天然气开采专业及辅助性活动,0,0,0,,36.495740,103.694390
1480528,甘肃艾曼工贸有限责任公司,,0,皮革鞣制加工,67818,0,0,,35.602000,103.778989
135596,楚雄滇中有色金属有限责任公司,2015,4,有色金属冶炼和压延加工业,1219,1,0,,25.060420,101.572690
308199,江苏科耐尔新能源科技有限公司,,0,电池制造,0,0,0,,34.529510,116.629780
320111,鞍钢矿业爆破有限公司,2016,1,炸药及火工产品制造,0,0,0,,41.069892,123.059165
3450688,湖南神斧向红机械化工有限公司,,0,化学原料和化学制品制造业,0,0,0,,29.140104,113.098006
37346,扬州龙川钢管有限公司,2016,3,铸造及其他金属制品制造,48148,0,0,,32.349840,119.722240
74086,广西北流明华皮革制品有限公司,,0,其他皮革制品制造,0,0,0,,22.715822,110.290350
156245,四川省九寨沟县紫金矿业有限公司,,0,金矿采选,0,0,0,,33.246354,104.247979
90883,天脊煤化工集团股份有限公司,2019,20,肥料制造,18337,0,0,,36.323835,113.256428
227345,首钢股份公司迁安钢铁公司,2019,6,炼铁,23974,1,0,,39.996471,118.592069
100003,岷县天昊黄金有限责任公司,,0,有色金属矿采选业,31616,0,0,,34.368323,103.957725
307706,山东天龙环保科技有限公司垦利分公司,2017,5,水污染治理,38571,0,0,,37.551269,118.433420
279413,会理县马鞍坪矿山废石综合利用有限责任公司,,0,有色金属矿采选业,5482,0,0,,26.177292,101.970549
1336821,衡东县源祥有色金属购销有限责任公司,2018,4,有色金属冶炼和压延加工业,0,0,0,,27.119110,112.945837
526288,酒钢肃南宏兴矿业有限责任公司,,0,有色金属矿采选业,67678,0,0,,39.296161,97.946618
74635,深圳市航盛电路科技股份有限公司,2011,4,智能无人飞行器制造,15591,0,0,,22.535570,113.953690
126023,晋煤恒盛化工有限公司,2013,1,化学原料和化学制品制造业,21047,0,0,,34.377283,118.342015
1446268,华北制药河北华民药业有限责任公司石家庄藁城倍达分厂,,0,化学药品原料药制造,0,0,0,,38.023788,114.723801
3450340,新源县垃圾处理厂,,0,环境治理业,0,0,0,,43.429930,83.260770
3454991,大庆市城管委向阳垃圾处理厂,,0,环境治理业,0,0,0,,46.065639,124.611413
72912,辽宁宏丰印染有限公司,2017,5,棉纺织及印染精加工,7370,1,0,,41.004780,121.119460
78965,零八一电子集团四川天源机械有限公司,2017,4,通用设备制造业,7619,1,0,,32.439237,105.846752
3402913,贵溪市泰丰金属有限公司,,0,有色金属冶炼和压延加工业,52728,0,0,,28.343701,117.228779
175263,川亿电脑（重庆）有限公司,,0,电子真空器件制造,1227,1,0,,29.290803,105.918819
322562,湖南仁和惠明环保科技有限公司,,0,,0,0,0,,28.222660,112.988030
1419353,锦州市绿源危险废物处置有限公司,2018,1,非金属废料和碎屑加工处理,0,0,0,,41.216359,121.142515
228240,靖远宏达矿业有限责任公司,,0,采矿业,16389,1,0,,36.724444,104.468611
11670287,福建建宁汇能环保科技有限公司,2017,5,其他污染治理,52952,0,0,,26.858453,116.872667
1418682,洛阳坤宇矿业有限公司五龙金矿,,0,其他采矿业,40754,0,0,,34.390626,111.644092
3400505,大连金州金海废物综合利用材料厂,,0,隔热和隔音材料制造,0,0,0,,39.222818,121.797123
69776,广东粤电靖海发电有限公司,2010,1,火力发电,2877,1,0,,23.009765,116.520406
70860,西林钢铁集团有限公司,2019,6,炼铁,12534,1,0,,47.494351,129.297119
3451130,定西市城市生活垃圾处理场,,0,环境治理业,0,0,0,,35.559816,104.583137
71886,湖北益泰药业股份有限公司,2012,1,化学药品原料药制造,4735,1,0,,30.631020,113.181560
76414,古田福兴医药有限公司,,0,化学药品原料药制造,2770,1,0,,26.430470,118.633700
293572,秦皇岛首钢长白结晶器有限责任公司,,0,,0,0,0,,39.808634,119.408025
178408,葫芦岛市水泉炭浆有限公司,,0,有色金属矿采选业,4994,0,0,,40.926119,120.899334
523124,四川省迪威药业有限责任公司,,0,化学药品制剂制造,0,0,0,,29.781671,104.867180
182152,青海山金矿业有限公司,2016,2,贵金属冶炼,26204,0,0,,35.989535,97.887239
227714,镇江市和云工业废水处置有限公司,2016,4,固体废物治理,20948,1,0,,32.098490,119.724820
3450949,鹤壁市绿源再生资源有限公司,,0,非金属废料和碎屑加工处理,0,0,0,,35.925617,114.249863
11687649,湖北京山楚天钡盐有限公司,2012,3,无机盐制造,4650,1,0,,31.190223,113.302523
941303,沾化繁荣皮革有限公司,2018,3,皮革鞣制加工,23360,1,0,,37.798267,118.171841
1015481,宁夏庆华煤化集团有限公司,2016,4,石油、煤炭及其他燃料加工业,18697,1,0,,37.377967,106.599546
1330843,青海云海环保服务有限公司,,0,,60799,0,0,,36.872075,101.748246
185659,义马天新四维机械有限责任公司,,0,矿山机械制造,13471,0,0,,35.212222,112.549444
186269,云南云铜马关有色金属有限责任公司,2016,2,有色金属矿采选业,17099,0,0,,23.083421,104.453275
3451054,上蔡县日昇医疗废物处置有限公司,,0,非金属废料和碎屑加工处理,0,0,0,,33.122230,114.394625
3454938,萝北县垃圾处理厂,,0,环境治理业,0,0,0,,47.577495,130.828626
226495,成都市东方伟业合金有限公司,,0,有色金属合金制造,27950,0,0,,30.493700,104.484970
63439,淮北启明蓄电池制造有限公司,2010,2,电池制造,30280,0,0,,33.970225,116.754778
98860,旭派电源有限公司,2011,1,电池制造,31542,0,0,,34.098814,118.376314
152835,盛隆化工有限公司,2018,44,煤炭加工,23156,1,0,,34.962818,117.027987
177796,河南中源化学股份有限公司,2017,2,其他采矿业,4333,1,0,,32.570795,113.178346
618874,湖南福湘涂料化工科技有限公司,,0,涂料制造,0,0,0,,28.543079,112.938959
723467,抚顺市隆烨化工南杂木有限公司,,0,炸药及火工产品制造,0,0,0,,41.965370,124.407794
228438,萍乡市精锌化工有限公司,2018,6,基础化学原料制造,23655,0,0,,27.597950,113.667970
255251,石狮市闽南五金塑料有限公司,2016,2,其他金属工具制造,53676,0,0,,23.117139,113.248912
639819,漳州华福化工有限公司,,0,专项化学用品制造,0,0,0,,24.610690,117.812270
307912,长沙新宇高分子科技有限公司,2018,3,其他合成材料制造,0,0,0,,28.504500,112.794420
182466,山东洪业化工集团股份有限公司,2017,5,化学原料和化学制品制造业,9790,0,0,,35.319515,115.092320
30667,太原市万光煤焦有限公司,2008,1,炼焦,41020,0,0,,37.933690,111.891560
74080,玉林富英制革有限公司,2017,3,皮革、毛皮、羽毛及其制品和制鞋业,24957,1,0,,22.600867,110.123680
954704,什邡中胜化工有限公司,,0,无机盐制造,0,0,0,,31.133480,104.084880
96529,温州中田能源科技有限公司,2016,4,废弃资源综合利用业,24745,0,0,,28.040069,120.497318
137072,芜湖德豪润达光电科技有限公司,2013,1,电子器件制造,30208,0,0,,31.354243,118.499694
3451055,上蔡县城市生活垃圾处理厂,,0,环境治理业,0,0,0,,33.253572,114.243236
269663,河南台冠电子科技股份有限公司,2016,2,计算机、通信和其他电子设备制造业,59705,0,0,,35.291968,114.111150
589199,河南金凤牧业设备股份有限公司,,0,塑料零件及其他塑料制品制造,0,0,0,,33.349500,114.024050
11670288,福建省建阳市荣鑫精细化工有限公司,2015,2,化学原料和化学制品制造业,17094,0,0,,27.304428,118.141136
512059,仙鹤股份有限公司,2017,1,纸和纸板容器制造,42707,1,0,,28.961970,118.936600
994378,嘉兴市红卫中佳表面处理有限公司,2018,9,金属制品业,26335,0,0,,30.622069,120.745805
89463,铜陵市鸿兴化工有限责任公司,2013,3,无机盐制造,28866,0,0,,30.863611,117.748889
334544,阿勒泰市金鑫铅锌矿业有限责任公司,,0,有色金属矿采选业,0,0,0,,47.801373,88.355789
455134,江西松聚源矿业有限公司,2016,1,采矿业,0,0,0,,28.669322,115.917573
678933,涿州贝尔森生化科技发展有限公司,,0,专用化学产品制造,0,0,0,,39.561846,115.985833
771349,五常市鑫合矿业有限公司,,0,有色金属矿采选业,0,0,0,,45.096790,127.105350
3405604,绵阳市安州区明航矿物油科技有限公司,,0,,0,0,0,,31.551698,104.491108
3450162,海南环宇新能源有限公司,2018,3,废弃资源综合利用业,0,0,0,,19.809734,109.643944
217424,新乡市万博铜业有限公司,2014,2,有色金属铸造,0,0,0,,35.375102,113.761210
118337,新疆阿舍勒铜业股份有限公司,2015,6,有色金属矿采选业,12789,0,0,,48.290300,86.339400
122267,山东华鲁恒升化工股份有限公司,2015,14,复混肥料制造,9801,1,0,,37.465469,116.260409
247706,长春市永超标牌电镀厂,2016,2,其他金属加工机械制造,0,0,0,,43.945675,125.379047
3454366,漳州市信隆科技有限公司,,0,,0,0,0,,23.933184,117.359106
3450191,宁夏复盛新材料有限公司,,0,有色金属铸造,0,0,0,,37.763570,106.136536
3450860,郑州飞机装备责任有限公司,,0,,0,0,0,,34.697912,113.636144
284271,阳煤集团山西吉天利科技有限公司,2016,1,其他非金属加工专用设备制造,29952,0,0,,38.150416,113.377603
3454280,泉州市新协志精细化工有限公司,,0,涂料制造,0,0,0,,25.189571,118.925202
64393,黑龙江省泽龙矿业有限责任公司,2016,2,有色金属矿采选业,0,0,0,,49.160598,127.979327
157449,中粤浦项(秦皇岛)马口铁工业有限公司,2019,1,其他未列明金属制品制造,39369,0,0,,40.006235,119.826996
3402839,江西南鹰电源科技有限公司,,0,其他电池制造,52750,1,0,,25.761098,114.585884
1422147,吉林隆源骐化工有限公司,,0,化学原料和化学制品制造业,0,0,0,,44.129162,125.476051
3405559,广州环投环境服务有限公司（兴丰生活垃圾卫生填埋场）,,0,环境治理业,0,0,0,,23.270192,113.492878
226748,湖北永绍科技股份有限公司,,0,专用化学产品制造,23615,1,0,,30.499099,112.780017
228303,辽宁排山楼黄金矿业有限责任公司,2014,1,有色金属矿采选业,16643,0,0,,42.028747,121.689773
11663848,山西省潞安祥瑞焦化有限公司,2019,30,煤炭加工,39708,1,0,,36.360025,112.932870
282550,洪泽泽清水务有限公司,2018,16,污水处理及其再生利用,26218,1,0,,33.338229,118.934643
1106791,沧州旭阳化工有限公司,2019,7,有机化学原料制造,39579,1,0,,38.294637,117.741628
305332,肃北县博伦公司七角井铁选厂,,0,,36280,0,0,,41.443830,95.969102
11693250,黄石法姆药业股份有限公司,2017,1,医药制造业,66790,1,0,,30.186953,115.202100
41756,中国石油天然气股份有限公司冀东油田分公司,2010,1,石油和天然气开采业,14753,0,0,,39.276525,118.451197
227803,布拖县奔诚矿业有限责任公司,2017,1,有色金属矿采选业,0,0,0,,27.377460,102.821330
3451126,长庆油田第二输油处,,0,石油和天然气开采业,67757,0,0,,36.213422,107.654310
3451827,禹州市城市生活垃圾处理场,,0,环境治理业,60126,0,0,,34.140701,113.488478
1318389,汉源俊磊科技有限公司,2017,1,铜冶炼,0,0,0,,29.232608,102.905757
3457500,三鑫南蕾气门座制造有限公司,,0,,0,0,0,,31.338922,106.051345
282364,永嘉县禾益实业有限公司,2017,7,日用塑料制品制造,25766,1,0,,28.117252,120.704228
400696,延安瑞豪科工贸有限公司,2019,3,科学研究和技术服务业,0,0,0,,36.678814,109.652481
13246,江山化工股份有限公司,2017,9,化学原料和化学制品制造业,14271,1,0,,28.718393,118.631697
44521,宝钢集团新疆八一钢铁有限公司,2016,21,炼钢,420,1,0,,43.858340,87.296900
53545,山西永鑫煤焦化有限责任公司,2018,7,有机化学原料制造,24101,1,0,,36.386006,112.185449
226671,阜阳大峰野再生资源有限公司,,0,,20562,0,0,,32.830770,115.895250
3450374,铜川市医疗废物集中处置中心,,0,环境治理业,0,0,0,,35.107932,109.099507
185244,新邵县云翔矿业有限公司,2017,1,有色金属矿采选业,12892,0,0,,27.372682,111.311181
3451032,南阳市殡仪馆,,0,遗体火化,0,0,0,,32.956538,112.460952
3449994,济宁诚德再生资源有限公司,,0,,0,0,0,,35.456778,116.704694
3450226,达坂城区生活垃圾填埋场,,0,垃圾填埋,0,0,0,,43.363668,88.311099
3455054,美溪区垃圾填埋场,,0,垃圾填埋,0,0,0,,47.635090,129.129314
3416876,招远市招金金合科技有限公司,2017,2,,0,0,0,,37.422648,120.493475
216100,福建省建宁县金科矿业有限公司,2015,1,有色金属矿采选业,0,0,0,,26.740135,116.660959
219646,福建省龙岩宏宇矿业有限公司,2016,6,其他常用有色金属冶炼,0,0,0,,24.708457,116.915521
152531,山东鲁抗生物制造有限公司,2016,1,生物药品制品制造,41595,0,0,,35.336520,116.794840
157310,蓝田尧柏水泥有限公司,2014,1,水泥、石灰和石膏制造,12485,1,0,,34.051890,109.269064
180331,临武县泡金山铅锌矿有限公司,2017,1,有色金属矿采选业,7485,0,0,,25.367838,112.562177
235712,中国石化催化剂有限公司北京奥达分公司,2019,22,专用化学产品制造,40495,1,0,,39.815446,116.564895
257375,翔鹭石化（漳州）有限公司,2016,2,专项化学用品制造,32688,1,0,,23.793190,117.636450
259394,徐州强盛城市煤气有限公司,2018,11,燃气生产和供应业,41937,0,0,,34.430475,117.373327
305312,金塔县亚泰有色金属有限公司,,0,有色金属矿采选业,36271,0,0,,39.961878,98.892614
3454270,泉州飞龙宏业环保产业有限公司,2017,1,,53597,0,0,,24.993855,118.095461
970927,首钢伊犁钢铁有限公司,2018,20,黑色金属冶炼和压延加工业,10779,1,0,,43.528530,83.277070
253473,重庆有研重冶新材料有限公司,2016,3,有色金属铸造,0,0,0,,28.942734,106.713888
111926,河南金马蓄电池有限公司,2014,1,其他电池制造,59793,0,0,,35.550970,113.705110
3450985,河南省众和环保科技有限公司,,0,,0,0,0,,35.778680,115.064749
227252,饶平县新生金属材料厂有限公司,,0,金属废料和碎屑加工处理,16256,0,0,,23.681481,116.904416
241521,吉林省国华二道甸子金矿有限责任公司,2015,1,有色金属矿采选业,46428,0,0,,43.146828,127.156059
3450754,宜章县裕源有色金属矿,,0,采矿业,0,0,0,,26.401058,113.283541
11156582,达州市玖源化工有限公司,2015,3,肥料制造,1272,0,0,,31.137300,107.470090
1084889,桓台县鑫荣化工有限公司,2018,5,化学原料和化学制品制造业,0,0,0,,36.928850,118.007820
183849,唐河县宏达有限公司,,0,造纸,0,0,0,,32.682062,112.825672
248624,富蕴县恒盛铍业有限责任公司,2018,2,有色金属冶炼和压延加工业,0,0,0,,46.759765,89.665485
3449742,保定市徐水区飞睿达金属加工有限公司,2018,1,铅锌冶炼,0,0,0,,38.956646,115.626181
227635,永福县新福大矿业有限公司,,0,有色金属矿采选业,24906,0,0,,25.234000,110.034000
176087,扶绥县渌井铅锌矿,,0,有色金属矿采选业,25072,0,0,,22.100000,107.640000
652716,湖南谊诚化工有限责任公司,,0,其他专用化学产品制造,0,0,0,,29.227127,111.990229
1311744,兴安县兴银矿业开发有限责任公司（龙塘铅锌矿）,,0,采矿业,0,0,0,,26.036330,110.494561
1416914,湖南利洁生物集团股份有限公司,2017,1,生物药品制品制造,0,0,0,,28.274999,112.581892
1427716,新化县鑫鑫矿业有限公司,,0,有色金属矿采选业,0,0,0,,27.768639,111.185920
186871,中海石油炼化有限责任公司惠州炼化分公司,,0,原油加工及石油制品制造,14800,1,0,,22.740030,114.569375
243009,云南正晓环保投资有限公司,2018,9,危险废物治理,0,0,0,,25.307199,102.468190
990686,尤溪县齐翔矿业有限公司,,0,金属废料和碎屑加工处理,0,0,0,,26.342706,118.366634
11662242,岳阳富安矿业有限公司,2018,10,有色金属矿采选业,17720,0,0,,29.395113,113.165362
3457342,中国电子科技集团公司第九研究所,2016,1,计算机、通信和其他电子设备制造业,0,0,0,,31.466596,104.640000
412922,四川省协鑫硅业科技有限公司,2018,2,其他非金属矿物制品制造,42678,0,0,,31.559719,103.230585
2544529,泉州中泰锌业有限公司,,0,其他金属工具制造,0,0,0,,24.875340,118.756880
118074,天津合佳威立雅环境服务有限公司,,0,危险废物治理,30035,1,0,,38.955058,117.347597
129398,徐州华裕煤气有限公司,2018,26,燃气生产和供应业,20899,0,0,,34.266060,117.023840
186752,中国石油大港油田第六采油厂,,0,石油和天然气开采业,14672,1,0,,38.449673,117.297396
3450717,益阳市大通湖东洞庭植物开发有限公司,,0,,0,0,0,,29.185387,112.637472
226835,河北圣雪大成唐山制药有限责任公司,2015,1,化学试剂和助剂制造,4097,0,0,,39.835310,118.185900
117142,嘉兴市金乐染织有限公司,2018,20,棉印染精加工,5833,1,0,,30.862240,120.717650
3451747,山西介休三盛煤化有限公司,,0,石油、煤炭及其他燃料加工业,0,0,0,,37.079000,111.994387
1339031,东营联合石化有限责任公司,2016,1,石油、煤炭及其他燃料加工业,46021,1,0,,38.100790,118.896190
55067,四川蓉兴化工有限责任公司,2009,1,无机盐制造,10952,1,0,,30.245967,103.794879
179908,昆明市东川金水矿业有限责任公司选厂（二选厂）,,0,有色金属矿采选业,0,0,0,,26.260648,102.963340
3450260,阿拉山口中瑞恒工贸有限公司,,0,,0,0,0,,45.144348,82.561383
227758,舟山市纳海固体废物集中处置有限公司,,0,危险废物治理,20269,1,0,,30.125851,121.968990
281849,湖南隆海环保科技有限公司,2018,1,有色金属冶炼和压延加工业,20824,0,0,,24.320000,113.210000
283925,浙江红狮环保科技有限公司,,0,,29298,0,0,,29.152627,119.545400
3451735,阳城县佳兴城市生活垃圾处理有限公司,,0,非金属废料和碎屑加工处理,0,0,0,,35.451390,112.439822
86030,中国石油天然气股份有限公司大港石化分公司,2017,1,原油加工及石油制品制造,14722,1,0,,38.725000,117.512000
86679,浙江弘安纸业有限公司,2016,5,机制纸及纸板制造,14236,1,0,,30.973080,120.965530
118069,上海市固体废物处置有限公司,2014,4,环境治理业,30097,1,0,,31.267752,121.359914
3405573,海丰县永怡电子厂,,0,计算机、通信和其他电子设备制造业,0,0,0,,22.994249,115.347060
326810,湖北蕲春鑫丰废旧家电拆解有限公司,,0,金属废料和碎屑加工处理,0,0,0,,30.179698,115.414348
178630,淮北宇能环保能源有限公司,2017,9,垃圾焚烧发电,5369,1,0,,33.985627,116.876807
3424038,建滔（衡阳）实业有限公司,2016,1,其他基础化学原料制造,68476,0,0,,26.906320,112.585186
3450791,永顺县猛洞河垃圾处理有限责任公司,,0,环境治理业,0,0,0,,28.999498,109.852159
3449765,沁源县兴茂煤化工限公司,,0,石油、煤炭及其他燃料加工业,0,0,0,,36.751238,112.256183
301313,涟水县依顺环保有限公司,2018,1,基础化学原料制造,0,0,0,,33.782168,119.235351
11095961,平武县双凤选矿有限公司,2015,1,有色金属矿采选业,69807,0,0,,32.036822,104.793003
11659152,宝泰隆新材料股份有限公司,2015,2,炼焦,23906,0,0,,45.822581,130.902895
303924,青田众鑫污水处理有限公司,2017,1,污水处理及其再生利用,42315,0,0,,28.154207,120.387686
525868,乌海市华信煤焦化有限公司,2018,20,煤制品制造,43732,1,0,,39.862270,106.887950
653459,西藏藏药集团股份有限公司,,0,医药制造业,0,0,0,,29.673618,91.124011
712589,辽宁万华企业集团有限公司,,0,有色金属矿采选业,0,0,0,,41.753114,120.220142
1412535,梁山德润能源有限公司,,0,原油加工及石油制品制造,0,0,0,,35.696900,116.182670
3455036,杜尔伯特龙虎泡油田有限公司,,0,石油和天然气开采业,0,0,0,,46.866585,124.446706
74694,中国石油股份有限公司广州分公司,,0,石油、煤炭及其他燃料加工业,0,0,0,,23.107963,113.470203
78682,阜新新民金矿,,0,贵金属冶炼,0,0,0,,41.882719,121.760857
131644,湖南特力液压有限公司,2015,1,其他通用零部件制造,0,0,0,,29.111530,111.611490
181265,内蒙古红旗化工有限责任公司,,0,化学原料和化学制品制造业,0,0,0,,39.912383,111.679939
127680,山东新龙集团有限公司,2019,11,日用化工专用设备制造,18524,1,0,,37.026080,118.759330
159506,华润电力（菏泽）有限公司,2019,11,火力发电,5176,1,0,,35.252979,115.697236
277715,安徽泰格维生素实业有限公司,2017,3,其他专用化学产品制造,65090,0,0,,33.237110,117.343418
2377,常州西源污水处理有限公司,2018,7,环境卫生管理,993,1,0,,31.957970,119.814904
185465,延长油田股份有限公司杏子川采油厂,2018,4,石油和天然气开采业,0,0,0,,36.875396,109.319069
227646,永州福嘉有色金属有限公司,,0,金属制品业,17800,0,0,,25.647150,111.961600
227855,大连长伟钢结构热镀锌有限公司,2013,1,金属结构制造,16580,0,0,,39.000087,121.454870
227970,广西桂华成有限责任公司,,0,有色金属矿采选业,24995,0,0,,24.330640,111.364450
227997,贵溪市三元冶炼化工有限责任公司,,0,其他未列明制造业,23673,0,0,,28.280312,117.203132
228060,河南省利源钴业有限公司,,0,有机化学原料制造,69672,0,0,,33.965222,113.180604
228239,靖江市天邦玻管有限公司,2018,3,电光源制造,20970,0,0,,32.009020,120.243290
228397,南丹县车河镇拉么综合选矿总厂马鞍山分厂,,0,有色金属矿采选业,25029,0,0,,25.800000,107.270000
228487,三星(中国)半导体有限公司,,0,智能车载设备制造,65441,1,0,,34.101886,108.797026
228501,山东金创金银冶炼有限公司,2016,1,铜冶炼,51224,0,0,,37.589170,121.051000
228514,山西嘉洁再生资源利用有限公司,,0,金属废料和碎屑加工处理,27002,0,0,,36.140278,113.070833
228564,盛隆资源再生(无锡)有限公司,2018,1,废弃资源综合利用业,48060,0,0,,31.528854,120.460350
228813,延长油田公司横山采油厂,,0,石油和天然气开采业,65382,0,0,,37.574925,107.596400
231857,江西理文化工有限公司,2018,3,其他合成材料制造,40265,1,0,,29.811880,115.616560
232606,连云港埃森化学有限公司,2018,12,农药制造,57204,0,0,,34.397680,119.760150
243556,河南超威正效电源有限公司,2015,1,其他电池制造,59912,0,0,,35.075080,112.900500
243724,宁夏精英鲁西化肥有限公司,2017,7,肥料制造,32953,0,0,,38.476890,106.093390
244108,广西蓝星大华化工有限责任公司,2018,6,涂料制造,29890,0,0,,23.838060,106.662010
246689,江苏进合汽车配件有限公司,2015,1,汽车车身、挂车制造,57289,0,0,,33.379230,120.266910
3643768,中化吉林长山化工有限公司,2018,12,化学原料和化学制品制造业,14822,1,0,,45.314692,124.486091
249290,江苏剑牌农化股份有限公司滨海分公司,2014,1,农药制造,57313,1,0,,34.352347,120.079488
11052140,德州兴豪皮业有限公司,,0,皮革、毛皮、羽毛及其制品和制鞋业,1681,1,0,,37.367200,116.538810
255446,江苏舒瑞毛绒制品有限公司,2017,3,机织服装制造,33080,0,0,,33.468610,119.911494
270419,昆山三星电机有限公司,,0,智能消费设备制造,48099,1,0,,31.365570,121.015250
11095714,余江县昌盛化工有限公司,,0,其他基础化学原料制造,52725,0,0,,28.454241,116.956934
11095866,冕宁县茂源稀土新材料有限公司,2018,1,采矿业,8268,0,0,,28.531056,102.149142
11101562,上饶市致远环保科技有限公司,,0,金属制品业,52894,0,0,,28.671340,118.208870
281232,东北制药集团股份有限公司(张士),,0,医药制造业,16674,1,0,,41.795616,123.432419
281244,陕西延长石油（集团）有限责任公司延安石油化工厂,2016,1,原油加工及石油制品制造,16739,1,0,,35.613889,109.349444
281318,汪清县华鑫矿业有限公司,,0,有色金属矿采选业,17106,0,0,,43.173599,129.682850
281553,天方药业有限公司,2015,1,化学药品制剂制造,18082,1,0,,32.969348,114.050978
283484,营口忠旺铝业有限公司,,0,金属制品业,27659,1,0,,40.570220,122.280170
283555,琼海市生活垃圾焚烧厂,2018,1,垃圾焚烧发电,27777,1,0,,19.308045,110.457886
283618,海南金昌金矿有限公司,,0,贵金属冶炼,27861,0,0,,19.152243,108.950822
284257,山西兆丰铝电有限责任公司电解铝分公司,2018,5,煤炭开采和洗选业,29931,1,0,,37.986667,113.324167
287296,福清市融城幸福硫酸铜厂,2018,4,,52938,0,0,,25.743100,119.390311
3388208,株洲安特新材料科技有限公司,2018,1,,0,0,0,,26.992900,113.302620
11175690,衡山县金贝尔化工有限公司,2016,6,化学原料和化学制品制造业,17474,0,0,,27.248809,112.887370
11185682,内蒙古乌海市化工有限公司,2017,7,化学原料和化学制品制造业,8422,0,0,,39.397221,106.914960
292956,张家口动力机械有限公司,,0,机械零部件加工,49227,0,0,,40.839055,114.879041
294201,常熟市异型钢管有限公司,2019,2,金属制品业,48076,0,0,,31.672196,120.899220
294202,泰光化纤（常熟）有限公司,2019,8,纤维素纤维原料及纤维制造,48075,1,0,,31.719131,120.845131
294204,张家港东亚迪爱生化学有限公司,2019,1,合成材料制造,48082,0,0,,31.978283,120.473035
11195220,马鞍山市健鼎化工有限公司,2016,1,其他专用化学产品制造,50008,0,0,,31.755668,118.511509
11196522,广西桂平安顺选矿有限公司,,0,其他未列明制造业,24956,0,0,,23.313842,109.806401
294865,铁岭北方糠醛集团榆树新庄有限公司,,0,化学原料和化学制品制造业,33693,0,0,,45.047710,126.744389
299971,扬州日兴生物科技股份有限公司,2016,2,基础化学原料制造,48141,0,0,,32.756037,119.466381
1422141,吉林省通用机械（集团）有限责任公司,2018,3,其他未列明制造业,0,0,0,,43.835320,125.421160
11637648,江西省修水赣北钨业有限公司,2016,5,钨钼冶炼,6433,1,0,,29.034972,114.616864
301943,合肥阿雷斯提汽车配件有限公司,,0,其他金属加工机械制造,30190,1,0,,31.741310,117.195890
302024,安庆市鑫祥瑞化工有限公司,2015,1,基础化学原料制造,30316,0,0,,30.534864,117.003475
11637818,四川金哥针织有限公司,2018,5,针织服装制造,37998,0,0,,30.896405,104.159521
302106,宣城市宏达锌业有限公司,,0,金属废料和碎屑加工处理,30430,0,0,,31.012337,118.706174
